# Sky View Factor Data
# Point_ID X Y Z SkyViewFactor
9716 -5.21653 -0.140643 1.7873 0
9717 -8.19653 2.18571 1.5 0
9718 -8.07986 -1.82429 1.12 0
9719 -3.59653 3.88571 0.257463 0.637329
9720 -6.70986 3.78571 1.75333 0
9721 -6.90986 3.78571 1.11667 0
9722 -2.59653 3.76571 0.79 0
9723 -0.0365253 2.18571 0.776592 0
9724 -5.17653 -0.15096 2.525 0
9725 -3.76986 3.68571 6.67077 0
9726 -1.65883 -3.11429 6.29109 0
9727 -5.50153 -0.17096 3.69167 0
9728 -12.7599 1.24904 0 0
9729 -3.80653 -0.17096 4 0
9730 -9.72986 3.77571 1 0
9731 -0.196525 -0.0772601 2.91667 0
9732 -3.52986 -1.38259 3 0
9733 -1.19653 -0.361865 1.9656 0
9734 -1.19653 -1.12853 2.5906 0
9735 -0.196525 1.89593 0.0905951 0
9736 -0.863192 -1.28186 2.8125 0
9737 -7.7995 2.05016 0.973714 0
9738 -7.79871 2.04981 0.973221 0
9739 -7.81418 2.0519 0.989218 0
9740 -7.79912 2.05606 0.974953 0
9741 -7.7758 2.07289 0.983333 0
9742 -7.77856 2.07049 1.00485 0
9743 -7.77764 2.06426 0.989878 0
9744 -7.92839 1.89651 1 0
9745 -7.77719 2.0662 0.989584 0
9746 -7.93249 1.8899 1 0
9747 -7.94202 1.93022 0.98 0
9748 -7.92185 1.89795 0.97 0
9749 -7.86201 1.90651 1.02559 0
9750 -7.90855 1.8993 0.98 0
9751 -7.90509 1.91091 1.01254 0
9752 -7.87822 1.90839 1.02505 0
9753 -7.9276 1.88959 0.97 0
9754 -7.91075 1.92037 0.859949 0
9755 -7.92141 1.93005 0.929913 0
9756 -7.95502 1.91679 0.93 0
9757 -7.93761 1.93166 0.89 0
9758 -7.91346 1.92401 0.931373 0
9759 -7.91857 1.92837 0.95056 0
9760 -7.8088 2.05336 0.980695 0
9761 -7.88943 1.97121 0.935496 0
9762 -7.95254 2.24607 0.85 0
9763 -7.59889 2.27316 0.85 0
9764 -7.59348 2.2522 0.785 0
9765 -7.5677 2.19086 0.645098 0
9766 -7.56927 2.22566 0.662466 0
9767 -7.60312 2.2517 0.662634 0
9768 -7.55596 2.20273 0.848706 0
9769 -7.57333 2.23289 0.849344 0
9770 -7.57399 2.23231 0.848324 0
9771 -7.5506 2.00021 0.785 0
9772 -7.55007 2.14634 0.849806 0
9773 -7.55124 2.11565 0.848911 0
9774 -7.56188 1.99354 0.656358 0
9775 -7.56094 1.99289 0.658227 0
9776 -7.59853 1.95505 0.655847 0
9777 -7.62797 1.92759 0.652458 0
9778 -7.64075 1.92666 0.660124 0
9779 -7.61639 1.94115 0.653325 0
9780 -7.6333 1.92559 0.849637 0
9781 -7.66278 1.92398 0.849806 0
9782 -7.81475 1.93013 0.648003 0
9783 -7.86274 1.9229 0.66289 0
9784 -7.86163 1.92571 0.653615 0
9785 -7.87938 1.93302 0.655268 0
9786 -7.90908 1.96824 0.657213 0
9787 -7.91243 1.96779 0.848992 0
9788 -7.90561 1.97178 0.652255 0
9789 -7.89452 1.95505 0.655847 0
9790 -7.93654 2.01286 0.654658 0
9791 -7.93764 2.00115 0.787007 0
9792 -7.92693 1.98821 0.655798 0
9793 -7.94024 2.15109 0.659293 0
9794 -7.94298 2.03805 0.849806 0
9795 -7.73038 2.06437 0.646667 0
9796 -7.94165 2.03805 0.84848 0
9797 0.303475 1.58571 6.05765 0.489327
9798 -5.27545 -0.408132 0.36095 0
9799 -6.4579 -0.409425 0.37365 0
9800 -5.35349 0.179724 0.37365 0
9801 -5.22288 -0.235943 0.36095 0
9802 -5.3724 0.0951883 0.0349136 0
9803 -5.36976 0.0894973 0.0285636 0
9804 -6.58872 -0.12376 0.0222136 0
9805 -5.41649 -0.136843 0.0222136 0
9806 -5.43448 -0.108863 0.0285636 0
9807 -6.49955 -0.3073 0.0285636 0
9808 -5.42157 -0.0949026 0.0285636 0
9809 -5.34652 -0.357781 0.0672206 0
9810 -5.3911 -0.357471 0.0384471 0
9811 -5.4197 -0.13611 0.0285636 0
9812 -6.54567 -0.336837 0.0158636 0
9813 -5.37331 -0.345999 0.0363106 0
9814 -5.36491 -0.403215 0.372161 0
9815 -5.30684 -0.333936 0.37035 0
9816 -5.29273 -0.0210653 0.258621 0
9817 -5.3365 -0.386179 0.370297 0
9818 -5.34566 0.1096 0.0479121 0
9819 -5.37932 0.177956 0.375135 0
9820 -6.08684 0.168305 0.269113 0
9821 -6.27026 0.183923 0.377865 0
9822 -6.56508 0.06264 0.0558637 0
9823 -6.59613 -0.0168754 0.041665 0
9824 -6.59111 0.0175598 0.0509291 0
9825 -6.52783 0.143124 0.378248 0
9826 -6.66533 -0.106827 0.258621 0
9827 -6.49253 0.156367 0.373291 0
9828 -6.41044 -0.3489 0.0369981 0
9829 -6.45519 -0.388398 0.269113 0
9830 -6.52619 -0.331577 0.0594844 0
9831 -6.5892 -0.325527 0.379018 0
9832 -6.62259 -0.106827 0.0579492 0
9833 -6.62684 -0.279818 0.137242 0
9834 -6.48763 -0.345401 0.0469369 0
9835 -6.63998 -0.221728 0.370648 0
9836 -5.97214 -0.414618 0.377959 0
9837 -6.12731 -0.414502 0.377858 0
9838 -5.86619 -0.376919 0.0549865 0
9839 -5.91069 -0.40886 0.371367 0
9840 -10.4284 0.0807066 0.493269 0.0956815
9841 -10.4287 0.0807066 0.507527 0.509947
9842 -10.4657 0.0954385 0.497551 0.346472
9843 -11.1287 0.120707 1.32333 0.315452
9844 -9.77346 0.127373 1.32333 0.286357
9845 -9.71604 0.127373 0.676667 0
9846 -9.32228 0.130707 0.676667 0.0937402
9847 -9.32228 0.127373 0.03 0.111328
9848 -9.24153 0.16404 1.98 0
9849 -10.1739 0.127373 0.03 0.0327125
9850 -9.62529 0.130707 1.32333 0.0499181
9851 -10.7932 0.127373 0.03 0.214597
9852 -11.5641 0.11904 0.03 0
9853 -11.5674 0.12404 1.97 0
9854 -9.31561 0.12404 1.97 0
9855 -10.1739 0.12404 1.97 0
9856 -1.15113 -0.708198 2.59002 0
9857 -11.6615 0.0957066 0.666667 0
9858 -1.19113 1.2878 1.04654 0
9859 -1.17113 -1.4352 3.69792 0
9860 -1.18087 -1.4352 3.67016 0
9861 -1.16973 0.864802 1.78733 0
9862 -1.17221 -1.4352 3.56533 0
9863 -1.16044 -1.4352 3.69043 0
9864 -1.16694 -0.285198 2.65938 0
9865 -1.17113 -1.4352 3.56291 0
9866 -1.15922 -0.285198 2.63266 0
9867 -1.17329 2.0148 0.576211 0
9868 -1.15813 -0.285198 2.55121 0
9869 -1.17546 -1.4352 3.37742 0
9870 -1.17546 -1.4352 3.38226 0
9871 -1.18303 -1.4352 3.27178 0
9872 -1.16355 0.864802 1.49194 0
9873 -1.16138 -0.285198 2.33105 0
9874 -1.18303 -1.4352 3.17178 0
9875 -0.228592 0.295802 2.13656 0
9876 -1.17748 0.864802 1.29103 0
9877 -0.215259 1.9668 0.1875 0
9878 -0.22053 0.864802 1.78733 0
9879 -0.234916 0.864802 1.70403 0
9880 -0.208935 0.864802 1.70726 0
9881 -0.233833 -1.4352 3.47178 0
9882 -0.212182 -1.4352 3.47016 0
9883 -0.233833 0.864802 1.61613 0
9884 -0.221925 2.0148 0.550874 0
9885 -0.223777 2.0148 0.584041 0
9886 -0.211243 -1.4352 3.39043 0
9887 -0.217595 -1.4352 3.37903 0
9888 -0.217738 -0.285198 2.45938 0
9889 -0.231668 -0.285198 2.43105 0
9890 -0.217595 2.0148 0.46976 0
9891 -0.211243 -1.4352 3.29043 0
9892 -0.234916 -0.285198 2.34799 0
9893 -0.208935 0.864802 1.40081 0
9894 -0.231668 2.0148 0.37863 0
9895 -0.223777 2.0148 0.384041 0
9896 -0.215573 -0.285198 2.35777 0
9897 -1.1603 -1.4352 3.90504 0
9898 -1.16613 -0.914847 3.43852 0
9899 -1.15861 -0.888907 3.42042 0
9900 -1.20143 0.861962 2.05084 0
9901 -0.212158 2.0148 1.06049 0
9902 -0.197016 2.0148 1.11125 0
9903 -0.252229 0.861962 2.05084 0
9904 -0.249238 1.44045 1.5825 0
9905 -7.99653 1.67571 3.81667 0
9906 -8.00986 1.87571 3.85 0
9907 -8.08319 1.47571 3.82089 0
9908 -7.99653 1.85904 3.86667 0
9909 -7.99653 -1.83096 4.43333 0
9910 -4.09653 -3.12763 4.45 0
9911 -0.113192 0.88904 4.76 0
9912 -0.183192 1.08571 4.45 0
9913 -0.129859 1.08571 3.81313 0
9914 -5.71319 3.75237 3.8 0
9915 -5.09653 3.75237 4.44 0
9916 -5.69653 3.72571 4.15 0
9917 -5.15653 3.69904 4.16667 0
9918 -5.07319 3.71904 3.8 0
9919 -2.19653 3.69904 1.15 0
9920 -2.40153 3.73237 1.735 0
9921 -2.19653 3.69904 1.45 0
9922 -2.39653 3.73571 0.856459 0.0166872
9923 -2.24653 3.69904 1.16667 0
9924 -2.41319 3.71237 1.7 0
9925 -0.129859 2.39571 1.44 0
9926 -0.153192 1.80071 1.155 0.0799463
9927 -0.106525 1.98571 0.828658 0.444949
9928 -0.129859 1.78571 0.813125 0
9929 -0.109859 -2.21429 0.820892 0
9930 -0.113192 -1.61096 0.8 0
9931 -0.0865253 -2.01429 0.813866 0.324237
9932 -0.183192 -2.21429 1.45 0
9933 -0.146525 -2.22096 1.46667 0
9934 -8.03986 -1.41929 0.865 0.0416479
9935 -6.92319 3.73571 0.813125 0
9936 -6.68986 3.69904 1.7 0
9937 -6.72319 3.71904 1.8 0
9938 -6.92319 3.68571 1.13333 0
9939 -6.29986 3.73571 1.46667 0
9940 -8.01453 -1.86429 4.43333 0
9941 -0.178525 -1.99763 1.7 0
9942 -0.174525 2.16904 1.7 0
9943 -8.12366 1.47737 3.79033 0.347915
9944 -8.07653 1.67571 3.79 0
9945 -8.20819 1.47571 3.76429 0.0732712
9946 -8.12486 -1.81596 3.78518 0
9947 -8.20653 -2.21429 3.76447 0
9948 -8.08153 -2.01429 3.79315 0
9949 -4.09819 -3.32861 3.77928 0.329488
9950 -4.09819 -3.24143 3.79033 0.185398
9951 -4.69653 -3.28429 3.77904 0
9952 -2.59653 3.81404 0.785175 0.486703
9953 0.0184747 0.885707 3.77088 0.438624
9954 -0.111525 0.885707 3.79658 0
9955 -5.70486 3.89798 3.78104 0.513172
9956 -5.50653 3.89571 3.76447 0
9957 -2.79319 3.90036 0.778384 0.573795
9958 -2.20153 3.81285 0.788652 0.229541
9959 -2.59653 3.90071 0.770881 0.708397
9960 -2.79653 3.76904 0.796577 0
9961 -0.0681919 1.78737 0.785175 0
9962 -0.111525 2.18571 0.796577 0
9963 -0.0260526 -2.20929 0.782422 0.220688
9964 -0.0260526 -1.61429 0.782422 0
9965 -8.167 -1.21929 0.782422 0.139684
9966 -6.90319 3.77071 0.793081 0
9967 -6.90486 3.81285 0.790328 0.313839
9968 -6.50653 3.85737 0.780621 0.615561
9969 -6.30653 3.76904 0.796577 0
9970 -7.99253 1.51271 4.41167 0
9971 -4.11919 -3.11429 4.43667 0
9972 -7.96865 1.49367 4.37666 0
9973 -7.99453 -2.37729 4.38833 0
9974 -7.97288 -2.38271 4.32 0
9975 -7.9731 -2.38318 4.41686 0
9976 -4.10953 -3.11029 4.38833 0
9977 -0.213531 1.05882 4.40405 0
9978 -4.12341 -3.08126 4.37861 0
9979 -0.224852 1.06259 4.41262 0
9980 -0.211134 1.05882 4.42203 0
9981 -0.229097 1.06305 4.32 0
9982 -0.202525 1.06729 4.41265 0
9983 -5.6754 3.66629 4.34736 0
9984 -5.69353 3.68371 4.41167 0
9985 -5.68856 3.65783 4.37666 0
9986 -2.76119 3.68171 1.43667 0
9987 -2.76495 3.66583 1.37491 0
9988 -2.77856 3.67716 1.4131 0
9989 -0.200525 2.35837 1.44 0
9990 -0.219964 2.35367 1.41021 0
9991 -0.215947 -1.63317 1.34736 0
9992 -7.96885 -1.79586 1.41197 0
9993 -7.99053 -1.79164 1.42157 0
9994 -7.98148 -1.79118 1.40601 0
9995 -6.8881 3.67559 1.42111 0
9996 -5.50653 -0.247627 3 0
9997 -6.28653 -0.24596 3.68667 0
9998 -3.69486 1.38071 3 0
9999 -6.28486 -0.134293 4.36667 0
10000 -3.79319 2.15237 3 0
10001 -3.80819 2.19071 4.39333 0
10002 -5.22153 2.12404 2.08 0
10003 -3.77986 2.14071 3.68 0
10004 -5.22153 -1.02929 0.686667 0
10005 -3.61486 -3.31763 2.09 0.477921
10006 -3.86153 -3.31763 1.37333 0.0500426
10007 -3.88153 -3.11429 1.38333 0
10008 -3.10986 -3.11429 0.675 0
10009 -5.17653 2.11737 1.36 0
10010 -6.12235 -0.153323 4.00233 0
10011 -6.20998 -0.24596 3.8651 0
10012 -6.19641 -0.244293 3.86688 0
10013 -6.21664 -0.199293 3.86688 0
10014 -6.21664 -0.244293 4.08312 0
10015 -3.71888 2.03919 3.99245 0
10016 -3.73521 2.07088 4.00233 0
10017 -3.76153 2.08071 3.86821 0
10018 -3.85088 1.98069 4.00259 0
10019 -3.81909 2.07603 4.00726 0
10020 -3.76653 2.07059 4.08312 0
10021 -5.17653 2.30071 0.868214 0
10022 -5.22153 2.30003 1.00259 0
10023 -5.13423 -1.19154 0.992447 0
10024 -5.21986 2.30761 0.86555 0
10025 -5.12888 -1.18944 1.00755 0
10026 -5.13977 -1.12134 1.00752 0
10027 -5.22909 -1.12397 1.00726 0
10028 -5.17653 -1.12941 0.866882 0
10029 -3.71138 -3.22665 1.00755 0
10030 -3.76842 -3.23783 0.99274 0
10031 -3.78498 -3.31596 0.865095 0
10032 -3.80153 -3.31763 0.94 0.0754457
10033 -3.77818 -3.33496 1.00752 0.780441
10034 -3.79509 -3.31763 1.08266 0.973948
10035 -0.230606 1.3879 1.63493 0
10036 -7.75678 2.25779 0.848949 0
10037 -7.85734 2.2576 0.84848 0
10038 -7.83697 2.25777 0.848926 0
10039 -7.72601 2.2574 0.787007 0
10040 -7.82314 2.25516 0.649798 0
10041 -7.82314 2.24585 0.645454 0
10042 -7.93347 2.2143 0.8497 0
10043 -7.94047 2.19356 0.849483 0
10044 -7.92891 2.22192 0.84986 0
10045 -7.94177 2.18199 0.849288 0
10046 -7.93073 2.21879 0.849926 0
10047 -7.90339 2.24253 0.657649 0
10048 -7.9225 2.22229 0.654968 0
10049 -7.93897 2.19138 0.660991 0
10050 -7.93626 2.21551 0.785 0
10051 -7.87896 2.25963 0.725 0
10052 -7.94249 1.73884 0.849584 0
10053 -7.92745 1.68286 0.6501 0
10054 -7.94165 1.63813 0.84848 0
10055 -7.93255 1.82804 0.725 0
10056 -7.91749 1.60553 0.65 0
10057 -7.74787 1.81583 0.645 0
10058 -7.86102 1.86723 0.645 0
10059 -7.78431 1.96896 0.645 0
10060 -7.57459 1.61041 0.645 0
10061 -7.85004 1.65045 0.645 0
10062 -7.67344 2.09957 0.65 0
10063 -7.61939 2.11512 0.65 0
10064 -7.924 1.82477 0.654498 0
10065 -7.93576 1.81415 0.662062 0
10066 -7.91404 1.84824 0.663517 0
10067 -7.87356 1.8847 0.663785 0
10068 -7.87072 1.88209 0.653111 0
10069 -7.89267 1.8545 0.653224 0
10070 -7.87938 1.8784 0.655268 0
10071 -7.81696 1.88743 0.849811 0
10072 -7.8591 1.88549 0.849199 0
10073 -7.87648 1.87904 0.849916 0
10074 -7.86241 1.88461 0.849004 0
10075 -7.86488 1.88336 0.848281 0
10076 -7.75063 1.8861 0.84848 0
10077 -7.63678 1.8739 0.650547 0
10078 -7.63753 1.88848 0.656554 0
10079 -7.60038 1.8545 0.653224 0
10080 -7.55595 1.82156 0.725 0
10081 -7.55836 1.81995 0.653556 0
10082 -7.55776 1.81611 0.848332 0
10083 -7.56696 1.82882 0.848179 0
10084 -7.55186 1.66033 0.662713 0
10085 -7.55159 1.77784 0.787007 0
10086 -7.6005 1.56137 0.651438 0
10087 -7.5512 1.78157 0.848949 0
10088 -7.55074 1.6111 0.660133 0
10089 -7.55562 1.60197 0.656509 0
10090 -7.60312 1.55972 0.662634 0
10091 -7.62289 1.55458 0.848891 0
10092 -7.5539 1.62161 0.662844 0
10093 -7.60963 1.56772 0.65097 0
10094 -7.58116 1.57158 0.848987 0
10095 -7.64939 1.55382 0.84848 0
10096 -7.65543 1.5536 0.848969 0
10097 -7.78483 1.55761 0.655429 0
10098 -7.70822 1.55102 0.656608 0
10099 -7.66991 1.55761 0.655429 0
10100 -7.93916 1.60109 0.662484 0
10101 -7.89628 1.57837 0.645178 0
10102 -7.91152 1.57638 0.649202 0
10103 -7.88469 1.55774 0.652112 0
10104 -7.93784 1.62719 0.649377 0
10105 -7.91097 1.57359 0.658471 0
10106 -7.93575 1.60554 0.662634 0
10107 -7.90721 1.57022 0.787007 0
10108 -7.88937 1.55773 0.849931 0
10109 -7.93263 1.59704 0.849002 0
10110 -7.92824 1.58938 0.849086 0
10111 -7.87438 1.55604 0.848262 0
10112 -7.94195 1.62922 0.849494 0
10113 -7.549 1.86387 0.845 0
10114 -7.94405 1.86387 0.845 0
10115 -7.63925 1.53825 0.85 0
10116 -7.5522 1.88026 0.85 0
10117 -1.83319 3.88571 4.58333 0.842605
10118 -2.79653 3.81904 6.75026 0
10119 -5.71319 3.78571 4.43667 0
10120 -6.50319 3.68571 3.86667 0
10121 -0.129859 1.09571 4.12 0
10122 -4.71986 -3.16429 4.12 0
10123 -0.179859 1.13571 4.46667 0
10124 -6.69653 -3.11429 6.38406 0
10125 0.00347473 -3.18096 5 0.179734
10126 -4.09319 -3.20763 3.8 0
10127 -8.07319 -2.42096 3.8 0
10128 -8.07653 1.67571 3.79 0
10129 -8.01319 -2.43429 3.8 0
10130 -0.146525 1.98237 1.78667 0
10131 -1.15653 -3.18096 0 0
10132 -0.196525 0.702373 0.266667 0
10133 -0.0698586 2.38571 0.785796 0
10134 -0.0965253 2.18904 1.75333 0
10135 -2.18653 3.75237 1.44 0
10136 -0.0631919 1.35237 0 0
10137 -3.80064 0.343158 2 0
10138 -3.87653 0.355707 2 0
10139 -3.7016 0.349532 0.47905 0
10140 -6.42817 0.264119 0.27285 0
10141 -6.41018 0.319682 0.3173 0
10142 -5.2197 -0.589218 0.47905 0
10143 -5.21811 -0.122652 1.74285 0
10144 -3.79503 0.229312 0 0
10145 -3.78292 0.219452 1 0
10146 -8.12319 -1.81429 0.785796 0
10147 -8.19653 0.485707 0.840796 0
10148 -7.63319 3.88571 1.5 0.780574
10149 -2.14653 3.71904 1.13333 0
10150 -0.729859 3.88571 1.5 0.507133
10151 -1.65883 -3.11429 4 0
10152 -5.17653 0.722373 0.691667 0
10153 -3.73319 -1.62666 6.33047 0
10154 -6.03486 -0.244293 5.69167 0
10155 -4.37153 -0.244293 4.69167 0
10156 -5.18986 2.39571 0.691667 0
10157 -9.69319 0.0590399 3 0
10158 -11.1899 -0.0142934 3.00321 0.902992
10159 -3.90319 -0.244293 6.70649 0
10160 -0.196525 1.01814 0.74369 0
10161 -0.196525 -0.898531 2.4031 0
10162 -0.863192 1.9304 0 0
10163 -1.19653 -1.35853 2.7781 0
10164 -0.529859 0.251469 1.33429 0
10165 -0.863192 1.24814 0.521785 0
10166 -7.8098 2.05194 1.00202 0
10167 -7.79252 2.05802 1.01025 0
10168 -7.79791 2.04302 1.00068 0
10169 -7.76921 2.08675 0.999522 0
10170 -7.79061 2.06117 0.977842 0
10171 -7.7889 2.0795 0.983899 0
10172 -7.78039 2.07852 0.986271 0
10173 -7.91296 1.9185 1 0
10174 -7.86014 1.91423 1.02419 0
10175 -7.86627 1.91534 1.02664 0
10176 -7.84106 1.91071 1.03465 0
10177 -7.92266 1.92111 0.97 0
10178 -7.91098 1.89435 0.89 0
10179 -7.92837 1.93211 0.862279 0
10180 -7.94696 1.88768 0.93 0
10181 -7.88719 1.97375 0.914551 0
10182 -7.87005 1.95417 0.925384 0
10183 -7.86269 2.27316 0.85 0
10184 -7.54051 2.24607 0.85 0
10185 -7.59889 1.92613 0.85 0
10186 -7.70973 2.25774 0.848897 0
10187 -7.58052 2.2421 0.656452 0
10188 -7.60036 2.25001 0.651483 0
10189 -7.56906 2.20208 0.645275 0
10190 -7.61409 2.25963 0.785 0
10191 -7.57065 2.21646 0.646839 0
10192 -7.5611 2.21882 0.655009 0
10193 -7.60884 2.25287 0.726004 0
10194 -7.58584 2.24119 0.787007 0
10195 -7.62313 2.25788 0.849812 0
10196 -7.56231 2.21879 0.849928 0
10197 -7.56033 2.21541 0.849738 0
10198 -7.55186 2.04588 0.662713 0
10199 -7.5512 2.16713 0.848949 0
10200 -7.55534 1.99073 0.725 0
10201 -7.55007 2.15892 0.849806 0
10202 -7.56547 1.98767 0.649599 0
10203 -7.55752 2.00678 0.654819 0
10204 -7.55054 2.13991 0.849612 0
10205 -7.56362 1.9951 0.647718 0
10206 -7.60723 1.94179 0.787007 0
10207 -7.62312 1.93467 0.648357 0
10208 -7.58397 1.96824 0.657213 0
10209 -7.62451 1.93712 0.652443 0
10210 -7.71243 1.9283 0.649298 0
10211 -7.61799 1.94201 0.646657 0
10212 -7.67841 1.92156 0.658896 0
10213 -7.85549 1.92167 0.725 0
10214 -7.87055 1.94311 0.650609 0
10215 -7.87847 1.93927 0.655989 0
10216 -7.85092 1.92437 0.849727 0
10217 -7.87811 1.93574 0.726004 0
10218 -7.94205 2.00222 0.657929 0
10219 -7.92658 1.9843 0.660115 0
10220 -7.92882 2.00162 0.651542 0
10221 -7.9391 2.0058 0.651494 0
10222 -7.93157 2.01567 0.651192 0
10223 -7.76471 2.03292 0.646667 0
10224 -7.74343 1.74164 0.646667 0
10225 -7.7242 1.77496 0.648333 0
10226 -6.68185 -0.313037 0.38 0
10227 -6.69073 -0.242293 0.36095 0
10228 -6.73518 -0.235943 0.36095 0
10229 -5.22923 0.0117066 0.36095 0
10230 -5.39719 -0.197477 0.0349136 0
10231 -5.37684 -0.113645 0.0158636 0
10232 -5.37878 0.106504 0.0285636 0
10233 -6.58872 -0.106827 0.0285636 0
10234 -5.3803 -0.338616 0.0285636 0
10235 -5.40736 -0.0944771 0.0285636 0
10236 -5.35822 -0.358135 0.0483207 0
10237 -5.37263 -0.367158 0.0479121 0
10238 -5.34336 -0.352597 0.0644183 0
10239 -5.34818 -0.349842 0.0511764 0
10240 -5.35707 0.12072 0.0158636 0
10241 -5.32093 -0.375215 0.376428 0
10242 -5.30094 -0.287565 0.376613 0
10243 -5.33379 0.124832 0.169403 0
10244 -5.39031 0.158783 0.169403 0
10245 -5.30314 -0.266945 0.373374 0
10246 -5.29543 -0.151638 0.37901 0
10247 -5.35371 0.167136 0.370634 0
10248 -5.31771 0.139805 0.376574 0
10249 -6.16951 0.168305 0.269113 0
10250 -5.73562 0.138702 0.0452864 0
10251 -5.30428 0.102913 0.375135 0
10252 -5.51 0.179763 0.374139 0
10253 -6.23404 0.178396 0.371481 0
10254 -6.54831 0.109742 0.269113 0
10255 -6.41183 0.142786 0.0577674 0
10256 -6.42969 0.142815 0.0636393 0
10257 -6.57142 0.0118451 0.0363851 0
10258 -6.39835 0.177355 0.372277 0
10259 -6.59362 0.0846322 0.377112 0
10260 -6.59098 -0.12376 0.0354831 0
10261 -6.57715 0.100374 0.376052 0
10262 -6.52021 -0.349718 0.169403 0
10263 -6.51315 -0.343413 0.0674247 0
10264 -6.43452 -0.368228 0.0538323 0
10265 -6.53377 -0.277839 0.0222136 0
10266 -6.60874 -0.290092 0.373542 0
10267 -6.27285 -0.390168 0.169403 0
10268 -5.70361 -0.420093 0.258621 0
10269 -5.78589 -0.410351 0.37414 0
10270 -5.99284 -0.417394 0.379013 0
10271 -5.94038 -0.34349 0.0285636 0
10272 -10.4439 0.0814059 0.522446 0.41749
10273 -10.4628 0.0814059 0.492919 0.170774
10274 -10.4558 0.120707 0.492653 0
10275 -10.4488 0.120707 0.514337 0
10276 -10.4576 0.108073 0.482278 0
10277 -10.4202 0.108073 0.48865 0
10278 -10.4364 0.0954385 0.523776 0.195889
10279 -11.535 0.120707 0.676667 0.25953
10280 -11.1029 0.130707 0.676667 0.497536
10281 -10.6642 0.120707 0.676667 0.22076
10282 -10.8415 0.132373 2 0
10283 -10.3995 0.130707 0.676667 0.0216175
10284 -9.28647 0.120707 0.676667 0.0249149
10285 -9.24153 0.132373 0.02 0
10286 -9.47712 0.130707 0.676667 0.145967
10287 -10.4061 0.127373 0.03 0.165943
10288 -10.4286 0.11904 0.03 0.733318
10289 -9.24153 0.117373 0.02 0
10290 -10.8707 0.12404 1.97 0
10291 -9.98991 0.11904 1.97 0
10292 -10.1189 0.11904 1.97 0
10293 -9.29314 0.11904 1.97 0
10294 -9.86088 0.11904 1.97 0
10295 -1.16896 2.0148 0.876211 0
10296 -1.18412 0.864802 1.80726 0
10297 -1.15922 -0.285198 2.73266 0
10298 -1.16323 -0.285198 2.75662 0
10299 -1.15922 0.864802 1.81613 0
10300 -1.15813 0.864802 1.69758 0
10301 -1.1589 -1.4352 3.48928 0
10302 -1.17654 -0.285198 2.52783 0
10303 -1.17546 -1.4352 3.47742 0
10304 -1.17654 -0.285198 2.42783 0
10305 -1.18412 -0.285198 2.45121 0
10306 -1.1654 0.864802 1.52074 0
10307 -1.18412 0.864802 1.40726 0
10308 -1.18412 -0.285198 2.24799 0
10309 -1.16571 0.864802 1.29033 0
10310 -0.215259 -0.712198 3.27006 0
10311 -0.241925 1.2918 1.34309 0
10312 -0.221925 -1.4352 3.66291 0
10313 -0.209704 -1.4352 3.68928 0
10314 -0.224716 2.0148 0.76055 0
10315 -0.223777 2.0148 0.784041 0
10316 -0.208935 -0.285198 2.64476 0
10317 -0.215259 -1.3792 3.48439 0
10318 -0.214348 0.864802 1.69194 0
10319 -0.217595 2.0148 0.56976 0
10320 -0.208935 0.864802 1.60403 0
10321 -0.234916 0.864802 1.49758 0
10322 -0.21976 -1.4352 3.26452 0
10323 -0.234916 0.864802 1.50403 0
10324 -0.21976 2.0148 0.352486 0
10325 -0.226255 -1.4352 3.17742 0
10326 -0.21976 2.0148 0.376211 0
10327 -0.229503 0.864802 1.31936 0
10328 -0.223321 -0.285198 2.26146 0
10329 -1.13536 -0.239982 2.91051 0
10330 -1.20229 -0.288038 2.98882 0
10331 -0.259926 2.0148 1.08796 0
10332 -1.2065 -0.888155 3.44192 0
10333 -0.204889 -0.314511 2.95294 0
10334 -0.212158 -1.4352 3.92701 0
10335 -0.230484 -0.811976 3.35536 0
10336 -0.259597 -0.366612 3.01948 0
10337 -0.21223 -0.368556 2.994 0
10338 -0.259398 0.783388 2.08048 0
10339 -0.205234 0.911085 2.02086 0
10340 -0.219536 -0.401028 3.01843 0
10341 -8.07986 1.87571 4.75 0
10342 -8.04653 -2.41763 4.11667 0
10343 -8.06319 2.07571 3.81313 0
10344 -7.99653 1.49237 4.43333 0
10345 -8.06652 -2.21429 3.83402 0.214802
10346 -4.09653 -3.14096 4.15 0
10347 -0.196525 0.46904 4.13333 0
10348 -4.70819 -3.16429 3.83479 0
10349 -0.113192 0.685707 4.75 0
10350 -0.196525 1.10237 4.13333 0
10351 -0.196525 0.702373 3.86667 0
10352 -5.10319 3.75237 3.8 0
10353 -5.31153 3.72904 3.865 0.38378
10354 -5.12153 3.73237 4.445 0.0324815
10355 -0.0965253 1.78237 1.11667 0
10356 -2.39653 3.79237 0.795 0
10357 -2.39653 3.77571 0.828658 0.532009
10358 -0.0865253 2.18571 0.804433 0.0970666
10359 -2.57986 3.69904 1.7 0
10360 -0.113192 2.38904 0.8 0
10361 -0.156525 1.98571 0.86 0
10362 -0.149859 1.80071 1.445 0
10363 -0.146525 1.76904 0.813125 0
10364 -0.0965253 -2.21763 1.11667 0
10365 -8.07986 -1.61763 1.76 0
10366 -0.163192 -1.79763 1.8 0
10367 -0.179859 -2.01429 0.8 0
